entry_time,exit_time,side,entry_price,exit_price,sl,tp,risk_usd,pnl_usd,equity,exit_type,gate,fgi,regime
2025-01-31T16:00:00+00:00,2025-02-02T08:00:00+00:00,SHORT,102275.8,98934.46,104662.47,98934.46,228.83,320.18,6041.04,TP,ACTIVE,76.0,bear
2025-02-02T04:00:00+00:00,2025-02-02T20:00:00+00:00,SHORT,99586.2,96702.12,101646.26,96702.12,241.64,338.1,6379.14,TP,ACTIVE,60.0,bear
2025-02-02T16:00:00+00:00,2025-02-03T00:00:00+00:00,SHORT,98232.0,95161.88,100424.95,95161.88,255.17,357.03,6736.17,TP,ACTIVE,60.0,bear
2025-02-02T20:00:00+00:00,2025-02-03T04:00:00+00:00,SHORT,97664.5,94428.87,99975.66,94428.87,269.45,377.01,7113.18,TP,ACTIVE,60.0,bear
2025-02-03T00:00:00+00:00,2025-02-03T12:00:00+00:00,SHORT,94001.6,96856.72,96856.72,90004.44,284.53,-284.75,6828.42,SL,ACTIVE,44.0,bear
2025-02-03T08:00:00+00:00,2025-02-03T16:00:00+00:00,SHORT,95070.8,97934.87,97934.87,91061.1,273.14,-273.36,6555.07,SL,ACTIVE,44.0,bear
2025-02-03T16:00:00+00:00,2025-02-04T04:00:00+00:00,LONG,101831.9,98414.79,98414.79,106615.85,262.2,-262.41,6292.66,SL,ADVISORY,44.0,bull
2025-02-04T04:00:00+00:00,2025-02-18T16:00:00+00:00,SHORT,98405.1,93814.3,101684.24,93814.3,251.71,352.19,6644.84,TP,ACTIVE,72.0,bear
2025-02-18T16:00:00+00:00,2025-02-19T00:00:00+00:00,SHORT,94062.1,95582.14,95582.14,91934.05,265.79,-266.01,6378.84,SL,ACTIVE,47.0,bear
2025-02-24T12:00:00+00:00,2025-02-24T20:00:00+00:00,SHORT,94295.9,92312.21,95712.82,92312.21,255.15,357.01,6735.85,TP,ACTIVE,49.0,bear
2025-02-24T16:00:00+00:00,2025-02-25T00:00:00+00:00,SHORT,93916.1,91838.69,95399.96,91838.69,269.43,376.99,7112.84,TP,ACTIVE,49.0,bear
2025-02-24T20:00:00+00:00,2025-02-25T04:00:00+00:00,SHORT,91514.5,89097.81,93240.7,89097.81,284.51,398.09,7510.93,TP,ACTIVE,49.0,bear
2025-02-25T00:00:00+00:00,2025-02-25T08:00:00+00:00,SHORT,92125.3,89633.74,93904.99,89633.74,300.44,420.37,7931.3,TP,ACTIVE,25.0,bear
2025-02-25T04:00:00+00:00,2025-02-25T12:00:00+00:00,SHORT,89262.9,86325.99,91360.69,86325.99,317.25,443.9,8375.2,TP,ACTIVE,25.0,bear
2025-02-25T08:00:00+00:00,2025-02-26T12:00:00+00:00,SHORT,89186.8,85986.87,91472.46,85986.87,335.01,468.74,8843.95,TP,ACTIVE,25.0,bear
2025-02-26T08:00:00+00:00,2025-02-26T16:00:00+00:00,SHORT,88570.0,85259.06,90934.95,85259.06,353.76,494.98,9338.92,TP,ACTIVE,21.0,bear
2025-02-26T12:00:00+00:00,2025-02-26T20:00:00+00:00,SHORT,87536.4,83972.39,90082.12,83972.39,373.56,522.68,9861.6,TP,ACTIVE,21.0,bear
2025-02-26T16:00:00+00:00,2025-02-27T04:00:00+00:00,SHORT,83832.0,86680.08,86680.08,79844.68,394.46,-394.78,9466.82,SL,ACTIVE,21.0,bear
2025-02-27T00:00:00+00:00,2025-02-28T00:00:00+00:00,SHORT,85174.0,81086.25,88093.82,81086.25,378.67,529.84,9996.66,TP,ACTIVE,10.0,bear
2025-02-27T20:00:00+00:00,2025-02-28T04:00:00+00:00,SHORT,84668.1,80565.07,87598.84,80565.07,399.87,559.49,10556.16,TP,ACTIVE,10.0,bear
2025-02-28T00:00:00+00:00,2025-02-28T12:00:00+00:00,SHORT,80429.2,84054.29,84054.29,76474.56,422.25,-422.58,10133.57,SL,ADVISORY,16.0,bear
2025-03-01T16:00:00+00:00,2025-03-02T16:00:00+00:00,LONG,85431.2,89508.86,82518.58,89508.86,405.34,567.16,10700.73,TP,ADVISORY,20.0,bull
2025-03-02T12:00:00+00:00,2025-03-02T20:00:00+00:00,LONG,87390.1,91182.43,84681.29,91182.43,428.03,598.9,11299.63,TP,ADVISORY,26.0,bull
2025-03-02T20:00:00+00:00,2025-03-03T12:00:00+00:00,LONG,94222.8,90972.4,90972.4,98773.36,451.99,-452.35,10847.28,SL,ADVISORY,26.0,bull
2025-03-03T08:00:00+00:00,2025-03-03T16:00:00+00:00,LONG,92700.0,89507.44,89507.44,97169.59,433.89,-434.24,10413.04,SL,ADVISORY,33.0,bull
2025-03-06T08:00:00+00:00,2025-03-07T00:00:00+00:00,LONG,91319.2,87769.33,87769.33,96289.01,416.52,-416.85,9996.19,SL,ADVISORY,25.0,bull
2025-03-09T20:00:00+00:00,2025-03-10T08:00:00+00:00,SHORT,80688.8,83597.44,83597.44,76616.7,399.85,-400.17,9596.02,SL,ACTIVE,27.0,bear
2025-03-10T12:00:00+00:00,2025-03-11T16:00:00+00:00,SHORT,80009.7,83260.36,83260.36,75458.77,383.84,-384.15,9211.87,SL,ADVISORY,20.0,bear
2025-03-12T16:00:00+00:00,2025-03-19T20:00:00+00:00,SHORT,82877.3,86011.74,86011.74,78489.09,368.47,-368.77,8843.1,SL,ADVISORY,34.0,bear
2025-03-19T16:00:00+00:00,2025-03-21T12:00:00+00:00,LONG,85382.5,83522.53,83522.53,87986.45,353.72,-354.01,8489.1,SL,ACTIVE,32.0,bull
2025-03-22T12:00:00+00:00,2025-03-23T20:00:00+00:00,LONG,84073.5,86071.06,82646.67,86071.06,339.56,475.12,8964.21,TP,ACTIVE,32.0,bull
2025-03-23T16:00:00+00:00,2025-03-24T04:00:00+00:00,LONG,84966.7,86621.99,83784.35,86621.99,358.57,501.71,9465.92,TP,ACTIVE,30.0,bull
2025-03-24T00:00:00+00:00,2025-03-24T12:00:00+00:00,LONG,86502.6,88274.1,85237.24,88274.1,378.64,529.79,9995.71,TP,ACTIVE,45.0,bull
2025-03-24T08:00:00+00:00,2025-03-25T00:00:00+00:00,LONG,87643.5,86358.47,86358.47,89442.55,399.83,-400.15,9595.56,SL,ACTIVE,45.0,bull
2025-03-24T20:00:00+00:00,2025-03-26T16:00:00+00:00,LONG,87463.4,86043.09,86043.09,89451.84,383.82,-384.13,9211.43,SL,ACTIVE,45.0,bull
2025-03-26T12:00:00+00:00,2025-03-28T04:00:00+00:00,LONG,86696.9,85168.56,85168.56,88836.58,368.46,-368.75,8842.68,SL,ACTIVE,47.0,bull
2025-03-28T00:00:00+00:00,2025-03-28T08:00:00+00:00,LONG,86746.8,85291.79,85291.79,88783.82,353.71,-353.99,8488.69,SL,ACTIVE,44.0,bull
2025-03-28T04:00:00+00:00,2025-03-28T16:00:00+00:00,LONG,85175.1,83644.91,83644.91,87317.37,339.55,-339.82,8148.87,SL,ACTIVE,44.0,bull
2025-03-31T00:00:00+00:00,2025-03-31T12:00:00+00:00,SHORT,81491.5,82916.0,82916.0,79497.21,325.95,-326.22,7822.66,SL,ACTIVE,34.0,bear
2025-04-02T20:00:00+00:00,2025-04-06T16:00:00+00:00,SHORT,82485.1,79693.82,85043.77,79693.82,312.91,341.1,8163.76,TP,ACTIVE,44.0,bear
2025-04-06T12:00:00+00:00,2025-04-06T20:00:00+00:00,SHORT,82497.4,80187.13,84147.59,80187.13,326.55,456.91,8620.67,TP,ACTIVE,34.0,bear
2025-04-06T16:00:00+00:00,2025-04-07T04:00:00+00:00,SHORT,79572.6,76843.86,81521.7,76843.86,344.83,482.48,9103.15,TP,ACTIVE,34.0,bear
2025-04-07T00:00:00+00:00,2025-04-07T12:00:00+00:00,SHORT,77669.6,79837.91,79837.91,74633.97,364.13,-364.42,8738.73,SL,ACTIVE,23.0,bear
2025-04-07T08:00:00+00:00,2025-04-07T16:00:00+00:00,SHORT,76655.9,79140.77,79140.77,73177.08,349.55,-349.83,8388.9,SL,ACTIVE,23.0,bear
2025-04-07T12:00:00+00:00,2025-04-09T16:00:00+00:00,SHORT,78444.6,81334.68,81334.68,74398.49,335.56,-335.82,8053.08,SL,ACTIVE,23.0,bear
2025-04-09T12:00:00+00:00,2025-04-09T20:00:00+00:00,SHORT,77237.6,80221.09,80221.09,73060.71,322.12,-322.38,7730.7,SL,ADVISORY,18.0,bear
2025-04-11T20:00:00+00:00,2025-04-21T00:00:00+00:00,LONG,83378.3,87361.6,80533.08,87361.6,309.23,432.67,8163.37,TP,ADVISORY,25.0,bull
2025-04-21T00:00:00+00:00,2025-04-22T00:00:00+00:00,LONG,87166.6,88845.2,85967.6,88845.2,326.53,456.89,8620.26,TP,ACTIVE,39.0,bull
2025-04-21T20:00:00+00:00,2025-04-22T12:00:00+00:00,LONG,87466.0,89433.62,86060.56,89433.62,344.81,482.46,9102.71,TP,ACTIVE,39.0,bull
2025-04-22T08:00:00+00:00,2025-04-22T16:00:00+00:00,LONG,88572.7,90528.86,87175.44,90528.86,364.11,509.46,9612.18,TP,ACTIVE,47.0,bull
2025-04-22T12:00:00+00:00,2025-04-22T20:00:00+00:00,LONG,90881.2,93138.65,89268.73,93138.65,384.49,537.97,10150.15,TP,ACTIVE,47.0,bull
2025-04-22T16:00:00+00:00,2025-04-23T00:00:00+00:00,LONG,91356.4,93621.34,89738.59,93621.34,406.01,568.08,10718.23,TP,ACTIVE,47.0,bull
2025-04-22T20:00:00+00:00,2025-05-01T08:00:00+00:00,LONG,93404.9,95979.54,91565.87,95979.54,428.73,599.88,11318.11,TP,ACTIVE,47.0,bull
2025-05-01T04:00:00+00:00,2025-05-01T12:00:00+00:00,LONG,94978.6,97081.48,93476.54,97081.48,452.72,633.45,11951.56,TP,ACTIVE,53.0,bull
2025-05-01T08:00:00+00:00,2025-05-04T20:00:00+00:00,LONG,96129.9,94576.01,94576.01,98305.35,478.06,-478.44,11473.12,SL,ACTIVE,53.0,bull
2025-05-06T20:00:00+00:00,2025-05-08T00:00:00+00:00,LONG,96798.9,98928.16,95278.0,98928.16,458.92,642.13,12115.25,TP,ACTIVE,59.0,bull
2025-05-07T20:00:00+00:00,2025-05-08T04:00:00+00:00,LONG,96988.4,99097.98,95481.56,99097.98,484.61,678.07,12793.31,TP,ACTIVE,67.0,bull
2025-05-08T00:00:00+00:00,2025-05-08T12:00:00+00:00,LONG,99097.9,101412.06,97444.93,101412.06,511.73,716.02,13509.33,TP,ACTIVE,65.0,bull
2025-05-08T08:00:00+00:00,2025-05-08T16:00:00+00:00,LONG,99369.8,101566.58,97800.67,101566.58,540.37,756.09,14265.42,TP,ACTIVE,65.0,bull
2025-05-08T12:00:00+00:00,2025-05-08T20:00:00+00:00,LONG,100730.8,103137.13,99011.99,103137.13,570.62,798.41,15063.82,TP,ACTIVE,65.0,bull
2025-05-08T16:00:00+00:00,2025-05-09T04:00:00+00:00,LONG,101254.2,103659.15,99536.38,103659.15,602.55,843.09,15906.92,TP,ACTIVE,65.0,bull
2025-05-09T00:00:00+00:00,2025-05-12T00:00:00+00:00,LONG,102419.5,105056.3,100536.07,105056.3,636.28,890.28,16797.2,TP,ACTIVE,73.0,bull
2025-05-11T20:00:00+00:00,2025-05-12T16:00:00+00:00,LONG,104072.7,102302.05,102302.05,106551.62,671.89,-672.43,16124.77,SL,ACTIVE,70.0,bull
2025-05-12T12:00:00+00:00,2025-05-18T12:00:00+00:00,LONG,102481.7,105287.37,100477.65,105287.37,644.99,902.47,17027.24,TP,ACTIVE,70.0,bull
2025-05-18T12:00:00+00:00,2025-05-18T20:00:00+00:00,LONG,105484.2,104086.89,104086.89,107440.43,681.09,-681.63,16345.61,SL,ACTIVE,74.0,bull
2025-05-18T20:00:00+00:00,2025-05-19T04:00:00+00:00,LONG,106407.6,104618.3,104618.3,108912.63,653.82,-654.35,15691.26,SL,ACTIVE,74.0,bull
2025-05-19T16:00:00+00:00,2025-05-21T12:00:00+00:00,LONG,105457.8,108433.55,103332.26,108433.55,627.65,878.21,16569.47,TP,ACTIVE,74.0,bull
2025-05-21T08:00:00+00:00,2025-05-21T16:00:00+00:00,LONG,106490.9,109271.31,104504.89,109271.31,662.78,927.36,17496.83,TP,ACTIVE,70.0,bull
2025-05-21T12:00:00+00:00,2025-05-23T20:00:00+00:00,LONG,108936.6,106754.71,106754.71,111991.24,699.87,-700.43,16796.39,SL,ACTIVE,70.0,bull
2025-05-23T16:00:00+00:00,2025-05-29T16:00:00+00:00,LONG,108659.4,106188.68,106188.68,112118.41,671.86,-672.39,16124.0,SL,ACTIVE,78.0,bull
2025-05-30T08:00:00+00:00,2025-06-05T16:00:00+00:00,SHORT,105827.4,102957.92,107877.03,102957.92,644.96,902.43,17026.43,TP,ACTIVE,60.0,bear
2025-06-05T12:00:00+00:00,2025-06-05T20:00:00+00:00,SHORT,104490.5,102409.41,105976.99,102409.41,681.06,952.94,17979.36,TP,ACTIVE,57.0,bear
2025-06-05T16:00:00+00:00,2025-06-06T08:00:00+00:00,SHORT,101872.9,103579.78,103579.78,99483.27,719.17,-719.75,17259.61,SL,ACTIVE,57.0,bear
2025-06-06T04:00:00+00:00,2025-06-06T12:00:00+00:00,SHORT,103096.8,104898.75,104898.75,100574.07,690.38,-690.94,16568.68,SL,ACTIVE,45.0,bear
2025-06-06T08:00:00+00:00,2025-06-07T12:00:00+00:00,SHORT,103866.0,105631.08,105631.08,101394.89,662.75,-663.28,15905.4,SL,ACTIVE,45.0,bear
2025-06-09T08:00:00+00:00,2025-06-09T20:00:00+00:00,LONG,107707.9,109634.04,106332.08,109634.04,636.22,890.19,16795.59,TP,ACTIVE,62.0,bull
2025-06-09T16:00:00+00:00,2025-06-12T08:00:00+00:00,LONG,108515.1,107079.33,107079.33,110525.18,671.82,-672.36,16123.23,SL,ACTIVE,62.0,bull
2025-06-12T04:00:00+00:00,2025-06-12T20:00:00+00:00,LONG,107577.0,106028.82,106028.82,109744.45,644.93,-645.45,15477.79,SL,ACTIVE,71.0,bull
2025-06-14T16:00:00+00:00,2025-06-16T04:00:00+00:00,SHORT,104582.3,106181.96,106181.96,102342.78,619.11,-619.61,14858.18,SL,ACTIVE,63.0,bear
2025-06-16T00:00:00+00:00,2025-06-16T12:00:00+00:00,SHORT,105865.6,107349.07,107349.07,103788.74,594.33,-594.8,14263.38,SL,ACTIVE,61.0,bear
2025-06-16T08:00:00+00:00,2025-06-16T16:00:00+00:00,SHORT,106842.5,108334.86,108334.86,104753.2,570.54,-570.99,13692.39,SL,ACTIVE,61.0,bear
2025-06-16T12:00:00+00:00,2025-06-17T12:00:00+00:00,SHORT,107374.9,105237.86,108901.36,105237.86,547.7,766.34,14458.72,TP,ACTIVE,61.0,bear
2025-06-17T08:00:00+00:00,2025-06-20T16:00:00+00:00,SHORT,105592.9,103078.84,107388.66,103078.84,578.35,809.23,15267.95,TP,ACTIVE,68.0,bear
2025-06-21T16:00:00+00:00,2025-06-22T12:00:00+00:00,SHORT,102207.5,100027.72,103764.49,100027.72,610.72,854.52,16122.46,TP,ACTIVE,49.0,bear
2025-06-22T08:00:00+00:00,2025-06-22T16:00:00+00:00,SHORT,102693.7,100413.04,104322.74,100413.04,644.9,902.34,17024.81,TP,ACTIVE,42.0,bear
2025-06-22T12:00:00+00:00,2025-06-22T20:00:00+00:00,SHORT,98849.9,100985.61,100985.61,96520.03,680.99,-681.54,16343.27,SL,ACTIVE,42.0,bear
2025-06-22T16:00:00+00:00,2025-06-23T00:00:00+00:00,SHORT,98829.7,100818.98,100818.98,96044.71,653.73,-654.25,15689.02,SL,ACTIVE,42.0,bear
2025-06-22T20:00:00+00:00,2025-06-23T16:00:00+00:00,SHORT,100904.7,103060.26,103060.26,97886.92,627.56,-628.06,15060.95,SL,ACTIVE,42.0,bear
2025-06-23T12:00:00+00:00,2025-06-23T20:00:00+00:00,SHORT,101369.7,103480.53,103480.53,98414.54,602.44,-602.92,14458.03,SL,ACTIVE,47.0,bear
2025-06-23T20:00:00+00:00,2025-06-29T08:00:00+00:00,LONG,105290.9,108335.31,102500.19,108335.31,578.32,630.43,15088.47,TP,ACTIVE,47.0,bull
2025-06-29T04:00:00+00:00,2025-07-01T08:00:00+00:00,LONG,107367.2,106257.95,106257.95,108920.15,603.54,-604.02,14484.44,SL,ACTIVE,68.0,bull
2025-07-01T16:00:00+00:00,2025-07-02T04:00:00+00:00,SHORT,105340.1,106604.98,106604.98,103569.26,579.38,-579.84,13904.6,SL,ACTIVE,64.0,bear
2025-07-02T04:00:00+00:00,2025-07-02T16:00:00+00:00,LONG,107026.0,108879.52,105702.06,108879.52,556.18,778.21,14682.82,TP,ACTIVE,63.0,bull
2025-07-02T12:00:00+00:00,2025-07-04T16:00:00+00:00,LONG,108695.3,107302.92,107302.92,110644.63,587.31,-587.78,14095.03,SL,ACTIVE,63.0,bull
2025-07-06T12:00:00+00:00,2025-07-07T16:00:00+00:00,LONG,108856.8,107871.53,107871.53,110236.18,563.8,-564.25,13530.78,SL,ACTIVE,66.0,bull
2025-07-07T12:00:00+00:00,2025-07-09T16:00:00+00:00,LONG,108249.0,109748.11,107178.21,109748.11,541.23,757.29,14288.07,TP,ACTIVE,73.0,bull
2025-07-09T12:00:00+00:00,2025-07-09T20:00:00+00:00,LONG,109020.0,110660.61,107848.13,110660.61,571.52,799.67,15087.75,TP,ACTIVE,66.0,bull
2025-07-09T16:00:00+00:00,2025-07-10T16:00:00+00:00,LONG,111718.8,113418.14,110161.07,113418.14,603.51,657.89,15745.64,TP,ACTIVE,66.0,bull
2025-07-10T12:00:00+00:00,2025-07-10T20:00:00+00:00,LONG,111350.0,113247.66,109994.53,113247.66,629.83,881.25,16626.89,TP,ACTIVE,71.0,bull
2025-07-10T16:00:00+00:00,2025-07-11T00:00:00+00:00,LONG,113246.1,115382.06,111720.42,115382.06,665.08,930.57,17557.46,TP,ACTIVE,71.0,bull
2025-07-10T20:00:00+00:00,2025-07-11T08:00:00+00:00,LONG,115979.2,118606.33,114102.68,118606.33,702.3,982.66,18540.12,TP,ACTIVE,71.0,bull
2025-07-11T04:00:00+00:00,2025-07-14T00:00:00+00:00,LONG,117522.7,120327.95,115518.95,120327.95,741.6,1037.65,19577.77,TP,ACTIVE,71.0,bull
2025-07-13T20:00:00+00:00,2025-07-14T04:00:00+00:00,LONG,119038.3,121223.15,117477.69,121223.15,783.11,1095.73,20673.5,TP,ACTIVE,74.0,bull
2025-07-14T00:00:00+00:00,2025-07-15T00:00:00+00:00,LONG,120733.2,118969.34,118969.34,123202.6,826.94,-827.6,19845.9,SL,ACTIVE,74.0,bull
2025-07-14T20:00:00+00:00,2025-07-15T04:00:00+00:00,LONG,119816.5,117792.97,117792.97,122649.44,793.84,-794.47,19051.43,SL,ACTIVE,74.0,bull
2025-07-15T00:00:00+00:00,2025-07-17T20:00:00+00:00,LONG,117209.2,120297.2,115003.49,120297.2,762.06,1066.27,20117.7,TP,ACTIVE,73.0,bull
2025-07-18T00:00:00+00:00,2025-07-18T12:00:00+00:00,LONG,120212.8,117849.89,117849.89,123520.87,804.71,-805.35,19312.35,SL,ACTIVE,73.0,bull
2025-07-18T12:00:00+00:00,2025-07-22T16:00:00+00:00,SHORT,117830.0,120219.27,120219.27,114485.02,772.49,-773.11,18539.24,SL,ACTIVE,73.0,bear
2025-07-22T12:00:00+00:00,2025-07-25T00:00:00+00:00,LONG,118899.8,116718.15,116718.15,121954.11,741.57,-742.16,17797.07,SL,ACTIVE,72.0,bull
2025-07-25T00:00:00+00:00,2025-07-25T20:00:00+00:00,SHORT,115384.6,117509.69,117509.69,112409.47,711.88,-712.45,17084.62,SL,ACTIVE,70.0,bear
2025-07-25T16:00:00+00:00,2025-07-27T16:00:00+00:00,SHORT,116649.6,118861.32,118861.32,113553.19,683.38,-683.93,16400.69,SL,ACTIVE,70.0,bear
2025-07-27T20:00:00+00:00,2025-07-28T12:00:00+00:00,LONG,119423.4,117968.34,117968.34,121460.49,656.03,-656.55,15744.14,SL,ACTIVE,73.0,bull
2025-07-31T20:00:00+00:00,2025-08-01T16:00:00+00:00,SHORT,115697.3,113312.67,117400.6,113312.67,629.77,881.17,16625.31,TP,ACTIVE,72.0,bear
2025-08-01T12:00:00+00:00,2025-08-01T20:00:00+00:00,SHORT,115305.3,112668.75,117188.55,112668.75,665.01,930.49,17555.79,TP,ACTIVE,65.0,bear
2025-08-01T16:00:00+00:00,2025-08-04T12:00:00+00:00,SHORT,113278.5,115293.28,115293.28,110457.81,702.23,-702.79,16853.0,SL,ACTIVE,65.0,bear
2025-08-04T08:00:00+00:00,2025-08-07T08:00:00+00:00,SHORT,114450.0,115926.58,115926.58,112382.78,674.12,-674.66,16178.34,SL,ACTIVE,64.0,bear
2025-08-07T04:00:00+00:00,2025-08-07T12:00:00+00:00,SHORT,114751.1,116223.5,116223.5,112689.74,647.13,-647.65,15530.69,SL,ACTIVE,62.0,bear
2025-08-09T00:00:00+00:00,2025-08-10T00:00:00+00:00,LONG,116331.5,118328.48,114905.09,118328.48,621.23,869.22,16399.91,TP,ACTIVE,67.0,bull
2025-08-10T12:00:00+00:00,2025-08-11T00:00:00+00:00,LONG,118766.0,120822.57,117297.02,120822.57,656.0,917.87,17317.78,TP,ACTIVE,69.0,bull
2025-08-10T20:00:00+00:00,2025-08-11T04:00:00+00:00,LONG,119255.3,121293.51,117799.44,121293.51,692.71,969.24,18287.02,TP,ACTIVE,69.0,bull
2025-08-11T00:00:00+00:00,2025-08-11T12:00:00+00:00,LONG,121700.1,120003.72,120003.72,124075.03,731.48,-732.07,17554.95,SL,ACTIVE,70.0,bull
2025-08-11T08:00:00+00:00,2025-08-11T16:00:00+00:00,LONG,120545.0,118814.62,118814.62,122967.53,702.2,-702.76,16852.19,SL,ACTIVE,70.0,bull
2025-08-11T12:00:00+00:00,2025-08-11T20:00:00+00:00,LONG,120271.2,118524.06,118524.06,122717.19,674.09,-674.63,16177.57,SL,ACTIVE,70.0,bull
2025-08-11T16:00:00+00:00,2025-08-13T12:00:00+00:00,LONG,119035.3,121651.58,117166.53,121651.58,647.1,905.43,17082.99,TP,ACTIVE,70.0,bull
2025-08-13T08:00:00+00:00,2025-08-13T20:00:00+00:00,LONG,120538.5,122943.52,118820.63,122943.52,683.32,956.1,18039.09,TP,ACTIVE,73.0,bull
